id;nombre;tipo_profesional;edad;antiguedad;tipo_contrato;turno_asignado;opcion_turno;preferencia;elegible_turno
749;Profesional_749;enfermero;34;3374;reemplazo;diurno;4to_turno;4;0
749;Profesional_749;enfermero;34;3374;reemplazo;diurno;diurno;4;0
750;Profesional_750;auxiliar;55;3455;contratado;3er_turno;3er_turno;4;0
750;Profesional_750;auxiliar;55;3455;contratado;3er_turno;4to_turno;4;0
750;Profesional_750;auxiliar;55;3455;contratado;3er_turno;diurno;4;0
751;Profesional_751;matrona;44;360;reemplazo;diurno;3er_turno;5;0
751;Profesional_751;matrona;44;360;reemplazo;diurno;4to_turno;5;0
751;Profesional_751;matrona;44;360;reemplazo;diurno;diurno;5;0
752;Profesional_752;auxiliar;49;2783;reemplazo;3er_turno;3er_turno;3;0
752;Profesional_752;auxiliar;49;2783;reemplazo;3er_turno;4to_turno;3;0
752;Profesional_752;auxiliar;49;2783;reemplazo;3er_turno;diurno;3;0
753;Profesional_753;matrona;59;279;contratado;3er_turno;3er_turno;2;0
753;Profesional_753;matrona;59;279;contratado;3er_turno;4to_turno;2;0
753;Profesional_753;matrona;59;279;contratado;3er_turno;diurno;2;0
754;Profesional_754;matrona;51;1578;reemplazo;3er_turno;3er_turno;4;0
754;Profesional_754;matrona;51;1578;reemplazo;3er_turno;4to_turno;4;0
754;Profesional_754;matrona;51;1578;reemplazo;3er_turno;diurno;4;0
755;Profesional_755;matrona;48;1440;reemplazo;3er_turno;3er_turno;3;0
755;Profesional_755;matrona;48;1440;reemplazo;3er_turno;4to_turno;3;0
755;Profesional_755;matrona;48;1440;reemplazo;3er_turno;diurno;3;0
756;Profesional_756;enfermero;50;547;reemplazo;4to_turno;3er_turno;3;0
3188;Profesional_3188;enfermero;29;2407;reemplazo;4to_turno;4to_turno;5;70
756;Profesional_756;enfermero;50;547;reemplazo;4to_turno;diurno;3;0
757;Profesional_757;kinesiólogo;26;3646;contratado;3er_turno;3er_turno;4;0
757;Profesional_757;kinesiólogo;26;3646;contratado;3er_turno;4to_turno;4;0
757;Profesional_757;kinesiólogo;26;3646;contratado;3er_turno;diurno;4;0
758;Profesional_758;enfermero;28;2022;contratado;3er_turno;3er_turno;4;0
758;Profesional_758;enfermero;28;2022;contratado;3er_turno;4to_turno;4;0
758;Profesional_758;enfermero;28;2022;contratado;3er_turno;diurno;4;0
3256;Profesional_3256;auxiliar;40;3526;contratado;4to_turno;4to_turno;1;25
319;Profesional_319;kinesiólogo;39;2831;contratado;4to_turno;4to_turno;1;25
1224;Profesional_1224;enfermero;39;3019;contratado;4to_turno;4to_turno;1;25
760;Profesional_760;kinesiólogo;37;3333;contratado;diurno;3er_turno;5;0
760;Profesional_760;kinesiólogo;37;3333;contratado;diurno;4to_turno;5;0
760;Profesional_760;kinesiólogo;37;3333;contratado;diurno;diurno;5;0
761;Profesional_761;matrona;25;3123;reemplazo;3er_turno;3er_turno;5;0
761;Profesional_761;matrona;25;3123;reemplazo;3er_turno;4to_turno;5;0
761;Profesional_761;matrona;25;3123;reemplazo;3er_turno;diurno;5;0
762;Profesional_762;kinesiólogo;40;2362;reemplazo;3er_turno;3er_turno;4;0
762;Profesional_762;kinesiólogo;40;2362;reemplazo;3er_turno;4to_turno;4;0
762;Profesional_762;kinesiólogo;40;2362;reemplazo;3er_turno;diurno;4;0
763;Profesional_763;matrona;48;2989;contratado;diurno;3er_turno;2;0
763;Profesional_763;matrona;48;2989;contratado;diurno;4to_turno;2;0
763;Profesional_763;matrona;48;2989;contratado;diurno;diurno;2;0
764;Profesional_764;enfermero;51;36;contratado;3er_turno;3er_turno;2;0
764;Profesional_764;enfermero;51;36;contratado;3er_turno;4to_turno;2;0
764;Profesional_764;enfermero;51;36;contratado;3er_turno;diurno;2;0
1321;Profesional_1321;auxiliar;39;2619;contratado;4to_turno;4to_turno;1;25
2282;Profesional_2282;enfermero;39;3546;contratado;4to_turno;4to_turno;1;25
2480;Profesional_2480;enfermero;39;2939;contratado;4to_turno;4to_turno;3;25
766;Profesional_766;kinesiólogo;30;868;reemplazo;diurno;3er_turno;1;0
766;Profesional_766;kinesiólogo;30;868;reemplazo;diurno;4to_turno;1;0
766;Profesional_766;kinesiólogo;30;868;reemplazo;diurno;diurno;1;0
767;Profesional_767;auxiliar;50;1800;reemplazo;4to_turno;3er_turno;2;0
3283;Profesional_3283;enfermero;26;3521;reemplazo;4to_turno;4to_turno;5;70
767;Profesional_767;auxiliar;50;1800;reemplazo;4to_turno;diurno;2;0
768;Profesional_768;auxiliar;26;3094;contratado;3er_turno;3er_turno;5;0
768;Profesional_768;auxiliar;26;3094;contratado;3er_turno;4to_turno;5;0
768;Profesional_768;auxiliar;26;3094;contratado;3er_turno;diurno;5;0
769;Profesional_769;auxiliar;55;1901;contratado;3er_turno;3er_turno;4;0
769;Profesional_769;auxiliar;55;1901;contratado;3er_turno;4to_turno;4;0
769;Profesional_769;auxiliar;55;1901;contratado;3er_turno;diurno;4;0
770;Profesional_770;enfermero;25;2344;reemplazo;diurno;3er_turno;2;0
770;Profesional_770;enfermero;25;2344;reemplazo;diurno;4to_turno;2;0
770;Profesional_770;enfermero;25;2344;reemplazo;diurno;diurno;2;0
771;Profesional_771;enfermero;53;423;reemplazo;diurno;3er_turno;3;0
771;Profesional_771;enfermero;53;423;reemplazo;diurno;4to_turno;3;0
771;Profesional_771;enfermero;53;423;reemplazo;diurno;diurno;3;0
772;Profesional_772;enfermero;40;2344;reemplazo;4to_turno;3er_turno;1;0
89;Profesional_89;kinesiólogo;38;1533;reemplazo;4to_turno;4to_turno;1;65
772;Profesional_772;enfermero;40;2344;reemplazo;4to_turno;diurno;1;0
773;Profesional_773;enfermero;60;1040;reemplazo;diurno;3er_turno;4;0
773;Profesional_773;enfermero;60;1040;reemplazo;diurno;4to_turno;4;0
773;Profesional_773;enfermero;60;1040;reemplazo;diurno;diurno;4;0
215;Profesional_215;enfermero;38;3169;contratado;4to_turno;4to_turno;2;25
1508;Profesional_1508;enfermero;38;1985;contratado;4to_turno;4to_turno;1;25
2300;Profesional_2300;enfermero;38;2398;contratado;4to_turno;4to_turno;3;25
775;Profesional_775;auxiliar;44;1085;contratado;diurno;3er_turno;1;0
775;Profesional_775;auxiliar;44;1085;contratado;diurno;4to_turno;1;0
775;Profesional_775;auxiliar;44;1085;contratado;diurno;diurno;1;0
776;Profesional_776;auxiliar;50;3586;reemplazo;4to_turno;3er_turno;4;0
103;Profesional_103;enfermero;41;37;reemplazo;4to_turno;4to_turno;3;65
776;Profesional_776;auxiliar;50;3586;reemplazo;4to_turno;diurno;4;0
777;Profesional_777;enfermero;34;2584;reemplazo;diurno;3er_turno;5;0
777;Profesional_777;enfermero;34;2584;reemplazo;diurno;4to_turno;5;0
777;Profesional_777;enfermero;34;2584;reemplazo;diurno;diurno;5;0
2450;Profesional_2450;kinesiólogo;38;3085;contratado;4to_turno;4to_turno;3;25
201;Profesional_201;matrona;37;3230;contratado;4to_turno;4to_turno;3;25
606;Profesional_606;kinesiólogo;37;2237;contratado;4to_turno;4to_turno;3;25
779;Profesional_779;enfermero;33;2845;reemplazo;3er_turno;3er_turno;5;0
779;Profesional_779;enfermero;33;2845;reemplazo;3er_turno;4to_turno;5;0
779;Profesional_779;enfermero;33;2845;reemplazo;3er_turno;diurno;5;0
780;Profesional_780;enfermero;39;1691;reemplazo;3er_turno;3er_turno;5;0
780;Profesional_780;enfermero;39;1691;reemplazo;3er_turno;4to_turno;5;0
780;Profesional_780;enfermero;39;1691;reemplazo;3er_turno;diurno;5;0
781;Profesional_781;kinesiólogo;25;261;reemplazo;diurno;3er_turno;5;0
781;Profesional_781;kinesiólogo;25;261;reemplazo;diurno;4to_turno;5;0
781;Profesional_781;kinesiólogo;25;261;reemplazo;diurno;diurno;5;0
782;Profesional_782;matrona;54;1764;reemplazo;3er_turno;3er_turno;2;0
782;Profesional_782;matrona;54;1764;reemplazo;3er_turno;4to_turno;2;0
782;Profesional_782;matrona;54;1764;reemplazo;3er_turno;diurno;2;0
783;Profesional_783;enfermero;52;2037;reemplazo;3er_turno;3er_turno;2;0
783;Profesional_783;enfermero;52;2037;reemplazo;3er_turno;4to_turno;2;0
783;Profesional_783;enfermero;52;2037;reemplazo;3er_turno;diurno;2;0
784;Profesional_784;enfermero;60;454;contratado;diurno;3er_turno;1;0
784;Profesional_784;enfermero;60;454;contratado;diurno;4to_turno;1;0
784;Profesional_784;enfermero;60;454;contratado;diurno;diurno;1;0
1080;Profesional_1080;kinesiólogo;37;2619;contratado;4to_turno;4to_turno;2;25
1993;Profesional_1993;enfermero;37;2344;contratado;4to_turno;4to_turno;1;25
937;Profesional_937;kinesiólogo;36;1999;contratado;4to_turno;4to_turno;3;25
786;Profesional_786;matrona;38;2390;contratado;3er_turno;3er_turno;1;0
786;Profesional_786;matrona;38;2390;contratado;3er_turno;4to_turno;1;0
786;Profesional_786;matrona;38;2390;contratado;3er_turno;diurno;1;0
787;Profesional_787;auxiliar;25;2110;contratado;diurno;3er_turno;4;0
787;Profesional_787;auxiliar;25;2110;contratado;diurno;4to_turno;4;0
787;Profesional_787;auxiliar;25;2110;contratado;diurno;diurno;4;0
788;Profesional_788;kinesiólogo;54;3242;contratado;3er_turno;3er_turno;5;0
788;Profesional_788;kinesiólogo;54;3242;contratado;3er_turno;4to_turno;5;0
788;Profesional_788;kinesiólogo;54;3242;contratado;3er_turno;diurno;5;0
789;Profesional_789;enfermero;60;1929;reemplazo;diurno;3er_turno;5;0
789;Profesional_789;enfermero;60;1929;reemplazo;diurno;4to_turno;5;0
789;Profesional_789;enfermero;60;1929;reemplazo;diurno;diurno;5;0
790;Profesional_790;enfermero;42;1697;reemplazo;4to_turno;3er_turno;4;0
106;Profesional_106;enfermero;37;406;reemplazo;4to_turno;4to_turno;3;65
790;Profesional_790;enfermero;42;1697;reemplazo;4to_turno;diurno;4;0
791;Profesional_791;enfermero;56;536;reemplazo;diurno;3er_turno;1;0
791;Profesional_791;enfermero;56;536;reemplazo;diurno;4to_turno;1;0
791;Profesional_791;enfermero;56;536;reemplazo;diurno;diurno;1;0
792;Profesional_792;auxiliar;35;2453;reemplazo;4to_turno;3er_turno;4;0
151;Profesional_151;auxiliar;37;408;reemplazo;4to_turno;4to_turno;2;65
792;Profesional_792;auxiliar;35;2453;reemplazo;4to_turno;diurno;4;0
793;Profesional_793;matrona;51;912;contratado;3er_turno;3er_turno;1;0
793;Profesional_793;matrona;51;912;contratado;3er_turno;4to_turno;1;0
793;Profesional_793;matrona;51;912;contratado;3er_turno;diurno;1;0
794;Profesional_794;enfermero;55;1685;contratado;3er_turno;3er_turno;1;0
794;Profesional_794;enfermero;55;1685;contratado;3er_turno;4to_turno;1;0
794;Profesional_794;enfermero;55;1685;contratado;3er_turno;diurno;1;0
795;Profesional_795;enfermero;40;2683;reemplazo;diurno;3er_turno;5;0
795;Profesional_795;enfermero;40;2683;reemplazo;diurno;4to_turno;5;0
795;Profesional_795;enfermero;40;2683;reemplazo;diurno;diurno;5;0
2506;Profesional_2506;enfermero;36;2579;contratado;4to_turno;4to_turno;3;25
3181;Profesional_3181;enfermero;36;3401;contratado;4to_turno;4to_turno;2;25
545;Profesional_545;enfermero;35;2287;contratado;4to_turno;4to_turno;3;25
797;Profesional_797;auxiliar;45;3615;contratado;3er_turno;3er_turno;4;0
797;Profesional_797;auxiliar;45;3615;contratado;3er_turno;4to_turno;4;0
797;Profesional_797;auxiliar;45;3615;contratado;3er_turno;diurno;4;0
798;Profesional_798;matrona;51;1819;contratado;diurno;3er_turno;1;0
798;Profesional_798;matrona;51;1819;contratado;diurno;4to_turno;1;0
798;Profesional_798;matrona;51;1819;contratado;diurno;diurno;1;0
799;Profesional_799;enfermero;36;2857;contratado;3er_turno;3er_turno;5;0
799;Profesional_799;enfermero;36;2857;contratado;3er_turno;4to_turno;5;0
799;Profesional_799;enfermero;36;2857;contratado;3er_turno;diurno;5;0
800;Profesional_800;matrona;34;2084;reemplazo;diurno;3er_turno;5;0
800;Profesional_800;matrona;34;2084;reemplazo;diurno;4to_turno;5;0
800;Profesional_800;matrona;34;2084;reemplazo;diurno;diurno;5;0
801;Profesional_801;auxiliar;51;3558;reemplazo;diurno;3er_turno;4;0
801;Profesional_801;auxiliar;51;3558;reemplazo;diurno;4to_turno;4;0
801;Profesional_801;auxiliar;51;3558;reemplazo;diurno;diurno;4;0
802;Profesional_802;enfermero;27;2064;reemplazo;diurno;3er_turno;2;0
802;Profesional_802;enfermero;27;2064;reemplazo;diurno;4to_turno;2;0
802;Profesional_802;enfermero;27;2064;reemplazo;diurno;diurno;2;0
803;Profesional_803;enfermero;32;2306;contratado;3er_turno;3er_turno;1;0
803;Profesional_803;enfermero;32;2306;contratado;3er_turno;4to_turno;1;0
803;Profesional_803;enfermero;32;2306;contratado;3er_turno;diurno;1;0
804;Profesional_804;kinesiólogo;38;1536;reemplazo;3er_turno;3er_turno;3;0
804;Profesional_804;kinesiólogo;38;1536;reemplazo;3er_turno;4to_turno;3;0
804;Profesional_804;kinesiólogo;38;1536;reemplazo;3er_turno;diurno;3;0
805;Profesional_805;auxiliar;30;2088;reemplazo;3er_turno;3er_turno;2;0
805;Profesional_805;auxiliar;30;2088;reemplazo;3er_turno;4to_turno;2;0
805;Profesional_805;auxiliar;30;2088;reemplazo;3er_turno;diurno;2;0
806;Profesional_806;kinesiólogo;51;1608;contratado;3er_turno;3er_turno;2;0
806;Profesional_806;kinesiólogo;51;1608;contratado;3er_turno;4to_turno;2;0
806;Profesional_806;kinesiólogo;51;1608;contratado;3er_turno;diurno;2;0
1354;Profesional_1354;enfermero;35;2930;contratado;4to_turno;4to_turno;2;25
1511;Profesional_1511;enfermero;35;2795;contratado;4to_turno;4to_turno;2;25
1866;Profesional_1866;matrona;35;1980;contratado;4to_turno;4to_turno;2;25
808;Profesional_808;matrona;55;1474;reemplazo;3er_turno;3er_turno;1;0
808;Profesional_808;matrona;55;1474;reemplazo;3er_turno;4to_turno;1;0
808;Profesional_808;matrona;55;1474;reemplazo;3er_turno;diurno;1;0
809;Profesional_809;enfermero;50;2382;contratado;3er_turno;3er_turno;2;0
809;Profesional_809;enfermero;50;2382;contratado;3er_turno;4to_turno;2;0
809;Profesional_809;enfermero;50;2382;contratado;3er_turno;diurno;2;0
810;Profesional_810;enfermero;48;1352;reemplazo;3er_turno;3er_turno;4;0
810;Profesional_810;enfermero;48;1352;reemplazo;3er_turno;4to_turno;4;0
810;Profesional_810;enfermero;48;1352;reemplazo;3er_turno;diurno;4;0
2268;Profesional_2268;kinesiólogo;35;2781;contratado;4to_turno;4to_turno;2;25
2328;Profesional_2328;auxiliar;35;3595;contratado;4to_turno;4to_turno;1;25
134;Profesional_134;matrona;34;1888;contratado;4to_turno;4to_turno;1;25
210;Profesional_210;auxiliar;34;3151;contratado;4to_turno;4to_turno;1;25
277;Profesional_277;enfermero;34;2333;contratado;4to_turno;4to_turno;1;25
1696;Profesional_1696;enfermero;34;2163;contratado;4to_turno;4to_turno;3;25
141;Profesional_141;matrona;33;3104;contratado;4to_turno;4to_turno;2;25
812;Profesional_812;kinesiólogo;33;2732;contratado;4to_turno;4to_turno;1;25
1410;Profesional_1410;enfermero;33;2149;contratado;4to_turno;4to_turno;3;25
1805;Profesional_1805;kinesiólogo;33;2850;contratado;4to_turno;4to_turno;2;25
2016;Profesional_2016;kinesiólogo;33;3206;contratado;4to_turno;4to_turno;3;25
2460;Profesional_2460;auxiliar;33;2015;contratado;4to_turno;4to_turno;1;25
815;Profesional_815;enfermero;34;2952;contratado;diurno;3er_turno;2;0
815;Profesional_815;enfermero;34;2952;contratado;diurno;4to_turno;2;0
815;Profesional_815;enfermero;34;2952;contratado;diurno;diurno;2;0
816;Profesional_816;enfermero;45;942;reemplazo;3er_turno;3er_turno;5;0
816;Profesional_816;enfermero;45;942;reemplazo;3er_turno;4to_turno;5;0
816;Profesional_816;enfermero;45;942;reemplazo;3er_turno;diurno;5;0
3242;Profesional_3242;auxiliar;33;2149;contratado;4to_turno;4to_turno;1;25
3317;Profesional_3317;enfermero;33;2673;contratado;4to_turno;4to_turno;1;25
665;Profesional_665;matrona;32;3233;contratado;4to_turno;4to_turno;1;25
818;Profesional_818;kinesiólogo;32;3144;reemplazo;diurno;3er_turno;4;0
818;Profesional_818;kinesiólogo;32;3144;reemplazo;diurno;4to_turno;4;0
818;Profesional_818;kinesiólogo;32;3144;reemplazo;diurno;diurno;4;0
819;Profesional_819;enfermero;54;3585;contratado;3er_turno;3er_turno;3;0
819;Profesional_819;enfermero;54;3585;contratado;3er_turno;4to_turno;3;0
819;Profesional_819;enfermero;54;3585;contratado;3er_turno;diurno;3;0
820;Profesional_820;matrona;25;679;reemplazo;3er_turno;3er_turno;1;0
820;Profesional_820;matrona;25;679;reemplazo;3er_turno;4to_turno;1;0
820;Profesional_820;matrona;25;679;reemplazo;3er_turno;diurno;1;0
821;Profesional_821;auxiliar;54;778;contratado;diurno;3er_turno;1;0
821;Profesional_821;auxiliar;54;778;contratado;diurno;4to_turno;1;0
821;Profesional_821;auxiliar;54;778;contratado;diurno;diurno;1;0
822;Profesional_822;matrona;53;2722;reemplazo;4to_turno;3er_turno;1;0
160;Profesional_160;auxiliar;40;1408;reemplazo;4to_turno;4to_turno;1;65
822;Profesional_822;matrona;53;2722;reemplazo;4to_turno;diurno;1;0
823;Profesional_823;enfermero;38;2304;reemplazo;4to_turno;3er_turno;3;0
164;Profesional_164;matrona;38;654;reemplazo;4to_turno;4to_turno;2;65
823;Profesional_823;enfermero;38;2304;reemplazo;4to_turno;diurno;3;0
824;Profesional_824;enfermero;25;725;contratado;3er_turno;3er_turno;3;0
824;Profesional_824;enfermero;25;725;contratado;3er_turno;4to_turno;3;0
824;Profesional_824;enfermero;25;725;contratado;3er_turno;diurno;3;0
825;Profesional_825;kinesiólogo;39;2883;reemplazo;3er_turno;3er_turno;1;0
825;Profesional_825;kinesiólogo;39;2883;reemplazo;3er_turno;4to_turno;1;0
825;Profesional_825;kinesiólogo;39;2883;reemplazo;3er_turno;diurno;1;0
826;Profesional_826;kinesiólogo;33;1891;reemplazo;4to_turno;3er_turno;5;0
253;Profesional_253;kinesiólogo;41;1442;reemplazo;4to_turno;4to_turno;2;65
826;Profesional_826;kinesiólogo;33;1891;reemplazo;4to_turno;diurno;5;0
827;Profesional_827;auxiliar;38;1623;contratado;3er_turno;3er_turno;2;0
827;Profesional_827;auxiliar;38;1623;contratado;3er_turno;4to_turno;2;0
827;Profesional_827;auxiliar;38;1623;contratado;3er_turno;diurno;2;0
828;Profesional_828;auxiliar;54;3524;reemplazo;4to_turno;3er_turno;5;0
278;Profesional_278;kinesiólogo;32;915;reemplazo;4to_turno;4to_turno;3;65
828;Profesional_828;auxiliar;54;3524;reemplazo;4to_turno;diurno;5;0
1618;Profesional_1618;auxiliar;32;2618;contratado;4to_turno;4to_turno;3;25
1669;Profesional_1669;enfermero;32;2215;contratado;4to_turno;4to_turno;2;25
2899;Profesional_2899;kinesiólogo;32;2958;contratado;4to_turno;4to_turno;1;25
830;Profesional_830;enfermero;53;2762;reemplazo;3er_turno;3er_turno;2;0
830;Profesional_830;enfermero;53;2762;reemplazo;3er_turno;4to_turno;2;0
830;Profesional_830;enfermero;53;2762;reemplazo;3er_turno;diurno;2;0
831;Profesional_831;enfermero;28;2632;contratado;diurno;3er_turno;5;0
831;Profesional_831;enfermero;28;2632;contratado;diurno;4to_turno;5;0
831;Profesional_831;enfermero;28;2632;contratado;diurno;diurno;5;0
832;Profesional_832;kinesiólogo;45;3277;reemplazo;diurno;3er_turno;1;0
832;Profesional_832;kinesiólogo;45;3277;reemplazo;diurno;4to_turno;1;0
832;Profesional_832;kinesiólogo;45;3277;reemplazo;diurno;diurno;1;0
833;Profesional_833;auxiliar;43;2227;contratado;diurno;3er_turno;5;0
833;Profesional_833;auxiliar;43;2227;contratado;diurno;4to_turno;5;0
833;Profesional_833;auxiliar;43;2227;contratado;diurno;diurno;5;0
834;Profesional_834;auxiliar;60;3089;reemplazo;diurno;3er_turno;1;0
834;Profesional_834;auxiliar;60;3089;reemplazo;diurno;4to_turno;1;0
834;Profesional_834;auxiliar;60;3089;reemplazo;diurno;diurno;1;0
835;Profesional_835;matrona;60;338;contratado;3er_turno;3er_turno;3;0
835;Profesional_835;matrona;60;338;contratado;3er_turno;4to_turno;3;0
835;Profesional_835;matrona;60;338;contratado;3er_turno;diurno;3;0
3297;Profesional_3297;enfermero;32;2218;contratado;4to_turno;4to_turno;2;25
222;Profesional_222;auxiliar;31;2804;contratado;4to_turno;4to_turno;3;25
320;Profesional_320;auxiliar;31;2247;contratado;4to_turno;4to_turno;3;25
837;Profesional_837;enfermero;35;2589;contratado;diurno;3er_turno;2;0
837;Profesional_837;enfermero;35;2589;contratado;diurno;4to_turno;2;0
837;Profesional_837;enfermero;35;2589;contratado;diurno;diurno;2;0
838;Profesional_838;matrona;42;2424;reemplazo;diurno;3er_turno;5;0
838;Profesional_838;matrona;42;2424;reemplazo;diurno;4to_turno;5;0
838;Profesional_838;matrona;42;2424;reemplazo;diurno;diurno;5;0
839;Profesional_839;auxiliar;44;1692;reemplazo;3er_turno;3er_turno;2;0
839;Profesional_839;auxiliar;44;1692;reemplazo;3er_turno;4to_turno;2;0
839;Profesional_839;auxiliar;44;1692;reemplazo;3er_turno;diurno;2;0
